InteractionID	CustomerID	CustomerName	CustomerEmail	CustomerAge	Country	City	Region	DateOpened	DateClosed	IssueType	Priority	Status	AssignedAgent	ResolutionTimeHours	CustomerSatisfaction	Channel	OrderID	OrderAmount	OrderStatus
258987	3281	Kristopher Arroyo	ryanpierce@hotmail.com	69	Israel	Floydland	Kansas	2024-07-30	2025-04-01	Technical	High	Escalated	Sara Caldwell	105.08	Dissatisfied	In-Person	52923	302.02	Delivered
648595	2803	Scott Escobar	hannahstevenson@hotmail.com	44	Ireland	North Julia	Pennsylvania	2025-04-05	2025-04-28	Returns	Low	Open	Sarah Wagner	9.58	Satisfied	Chatbot	53695	902.77	Delivered
508878	3756	Charles Lewis	colinsmith@chandler-thompson.com	23	Japan	Alanburgh	South Carolina	2024-10-16	2025-02-17	Returns	Low	Closed	John Mcdaniel	15.35	Satisfied	Email	73734	64.44	Returned
877258	8253	Jennifer Stewart	natashamills@porter.com	58	Niue	Lake Alejandraview	Montana	2024-10-07	2025-06-06	Returns	High	Closed	Melanie Ortega	5.52	Satisfied	Web	80323	684.24	Delivered
115882	9032	Timothy King	pwatson@yahoo.com	64	Martinique	Klineberg	Kansas	2024-10-15	2025-05-18	Returns	Low	Escalated	Paul Beck	32.73	Satisfied	Email	55241	288.48	Cancelled
804025	4027	Travis Stewart	ryan24@gmail.com	51	Uzbekistan	Woodsfurt	California	2024-09-23	2024-07-17	Account	Low	Escalated	Angela Atkinson	7.42	Satisfied	Email	91804	670.4	Returned
914989	1978	William Campbell	cortezgene@hotmail.com	47	Nauru	Sharonshire	South Carolina	2025-07-04	2024-08-29	Shipping	Critical	Open	Michael Miller	36.49	Very Satisfied	Email	97290	602.82	Cancelled
167141	1367	Stephen Sanchez	wendy64@williams.biz	60	Mali	Davenportfort	Virginia	2025-03-13	2024-08-20	Technical	Medium	Open	Bob Taylor	0.91	Dissatisfied	Web	76836	697.77	Delivered
267142	7604	Todd Perez	jesse12@hotmail.com	42	Bulgaria	Amandafort	Kentucky	2024-12-26	2025-03-11	Billing	Medium	Pending	Christopher Snyder	27.01	Very Satisfied	Chatbot	61760	719.35	Returned
895062	8340	Felicia Turner	kharris@hotmail.com	25	Austria	Christopherberg	Massachusetts	2024-08-29	2024-11-15	Returns	Critical	Closed	Jacob Smith	19.38	Very Dissatisfied	In-Person	52239	715.19	Delivered
719812	6207	Joshua Castro	zacharyweiss@brewer.com	74	China	East Daniel	Kansas	2024-09-09	2025-01-07	Returns	Low	Escalated	Richard Stewart	18.45	Very Dissatisfied	Web	55447	523.28	Returned
144867	7680	Jordan Evans	ahurst@olson-thomas.com	61	Moldova	Taylorview	Pennsylvania	2024-09-29	2024-11-15	Technical	Low	Pending	Karen Murray	4.32	Very Satisfied	Web	77303	697.68	Pending
415902	1538	Taylor Mullins	padillateresa@hotmail.com	51	Switzerland	Suzannebury	Mississippi	2024-10-30	2025-06-21	Technical	Low	Open	Melissa Thompson	0.53	Neutral	Email	99472	968.18	Cancelled
917969	1837	Andrea Wright	kyle08@hotmail.com	33	Saint Kitts and Nevis	New Ryan	Texas	2025-04-24	2024-12-16	Technical	Medium	Open	Tanya Lopez	13.42	Dissatisfied	Chatbot	92565	471.02	Pending
132518	4919	Christopher Schmitt	masonkathy@gmail.com	66	Fiji	North Carolynhaven	Maine	2025-06-15	2025-01-23	Billing	Critical	Open	Kevin Baker	39.81	Dissatisfied	Web	75358	436.42	Cancelled
963576	7607	Suzanne Grant	pacebrooke@adams-henry.com	55	Peru	North Williamside	Maryland	2025-05-21	2025-06-19	Returns	Low	Open	Jessica Villanueva	72.98	Very Dissatisfied	Email	50343	436.88	Returned
382519	1641	Jeffery Brown	barbaralucas@yahoo.com	38	Oman	Vangborough	Indiana	2025-04-09	2025-05-31	Technical	Low	Escalated	Nathan Joseph	50.62	Satisfied	Web	54584	702.12	Delivered
595713	7498	Deborah Roberts	shieldscharles@williams-lee.com	48	Ethiopia	West James	Illinois	2025-01-15	2025-02-20	Returns	Critical	Open	John Thornton	51.25	Very Satisfied	Email	56510	375.51	Cancelled
723640	9081	Christina Livingston	lyonsbrandon@hood.com	67	Tonga	Catherineton	California	2024-11-24	2025-07-13	Technical	Medium	Pending	Susan Huffman	3.31	Satisfied	Phone	61333	292.13	Delivered
853741	1436	Maurice Rodriguez	qgutierrez@gmail.com	39	Palestinian Territory	East Tiffany	Montana	2024-09-02	2025-04-09	Account	Medium	Closed	Abigail Olson	29.79	Satisfied	In-Person	69652	785.01	Cancelled
506437	4586	Jennifer Reed	hayesashley@gmail.com	32	Greece	Jessicamouth	Nebraska	2025-05-04	2025-06-10	Technical	Critical	Closed	Veronica Davis	40.48	Satisfied	Email	61770	718.63	Pending
848819	4957	Leslie King	claudiagomez@west.com	70	Cameroon	Jacobmouth	Rhode Island	2024-08-18	2025-03-05	Billing	Low	Pending	James Chapman	75.7	Neutral	Web	92357	242.65	Delivered
926392	2544	Kenneth Johnson	alisha47@davis-farrell.com	46	Malta	Meganchester	Wyoming	2025-06-01	2025-04-04	Technical	Low	Pending	Lauren Ellis	16.39	Very Dissatisfied	Chatbot	71012	807.57	Pending
547673	7374	Hailey Jackson	zhenry@benjamin.info	73	Jordan	Evansburgh	Montana	2024-09-16	2024-08-20	Shipping	High	Pending	Mrs. Jennifer Collins	23.23	Very Dissatisfied	Web	69533	897.7	Delivered
514149	8775	Brian Stewart	adammorgan@morales.com	72	Kyrgyz Republic	West Alicia	Tennessee	2025-06-02	2025-02-17	Returns	Critical	Escalated	Stephen Chandler	46.16	Neutral	Chatbot	98728	305.39	Delivered
863495	4123	Jennifer Cook	michaelstanley@hotmail.com	18	New Caledonia	Mooreview	Texas	2024-10-31	2024-11-28	Shipping	High	Pending	Jacqueline Holland	14.81	Very Satisfied	Email	70318	861.73	Returned
939813	3699	John Osborne	whitecynthia@woods-johnson.com	18	Malawi	Onealmouth	Arkansas	2025-01-13	2024-12-26	Account	Low	Closed	Mary Kirk	32.83	Very Satisfied	Chatbot	76652	255.06	Delivered
704933	6455	Randall Webb	brianwells@ray-brady.info	59	Mauritania	North Angelamouth	Florida	2024-09-30	2025-05-23	Returns	Critical	Closed	Sabrina Nguyen	32.76	Satisfied	Email	85887	135.46	Returned
566218	2902	Christopher Abbott	urivera@medina-caldwell.com	36	Svalbard & Jan Mayen Islands	North Hollybury	Washington	2025-03-20	2025-02-23	Returns	Low	Closed	Emily Elliott	0.32	Neutral	Email	57008	928.03	Returned
240665	6674	James Black	patrickpeterson@gmail.com	70	British Virgin Islands	East Tyler	Maine	2024-07-18	2025-01-13	Returns	High	Closed	Eric Harrison	16.06	Very Dissatisfied	Email	94984	976.96	Returned
483275	3030	Jaime Ward	blanchardryan@hotmail.com	55	Papua New Guinea	Diaztown	Kentucky	2024-10-19	2024-08-09	Technical	High	Escalated	Robert Abbott	38.85	Neutral	In-Person	99647	157.3	Delivered
202188	1850	Adam Gardner	colleen43@gmail.com	74	Svalbard & Jan Mayen Islands	New Melanieburgh	Georgia	2025-02-07	2025-03-22	Billing	High	Escalated	Carrie Jordan	4.62	Satisfied	Chatbot	60684	657.35	Returned
137629	5764	Jon Hayes	angelacooper@gmail.com	74	Norfolk Island	New Kyleview	Indiana	2025-03-07	2025-02-04	Billing	Medium	Open	John Conrad	34.73	Satisfied	Web	70909	351.24	Delivered
242573	5507	Mike Lopez	michael52@gmail.com	25	Serbia	West Jamesport	North Dakota	2025-05-23	2025-06-07	Technical	High	Closed	Terry Hughes	28.02	Neutral	Phone	55835	96.01	Delivered
618922	8625	Mrs. Sharon Thompson	xwebster@gmail.com	55	Greenland	Monroeside	Colorado	2024-10-23	2025-01-19	Returns	Critical	Open	Jeremiah Gibson	3.29	Very Dissatisfied	Email	96224	722.92	Pending
327527	5924	Debbie Miller	gordonmelanie@hotmail.com	64	Timor-Leste	Buchanantown	Montana	2024-11-04	2024-10-29	Account	High	Pending	Stephanie Frye	13.68	Dissatisfied	Web	52957	122.91	Pending
370512	9004	Sara Bruce	qwalker@gmail.com	51	Nepal	Lake Ryan	Colorado	2024-09-19	2024-10-28	Technical	High	Escalated	Edward Garner	6.25	Neutral	Chatbot	90337	238.96	Pending
804686	5095	Veronica Brown	kristiechavez@turner.com	67	Bangladesh	Brockfurt	Vermont	2025-06-13	2025-03-09	Shipping	Medium	Open	Dana Payne	38.12	Very Dissatisfied	Phone	81833	423.35	Returned
557348	5355	Brian Fischer	charles86@king-maynard.info	19	Saudi Arabia	Port Jamie	North Dakota	2025-02-24	2024-09-23	Billing	High	Open	Douglas Mendoza	4.07	Dissatisfied	Email	61738	498.06	Returned
916811	1493	Patrick Flynn	fitzgeraldvincent@yahoo.com	39	Iran	Port Vincent	New York	2025-06-15	2025-07-11	Shipping	Medium	Escalated	Holly Conley	7.83	Neutral	Web	97664	390.54	Delivered
757088	6520	Miss Sheri Kelley MD	nealdavid@yahoo.com	71	Ghana	Port Steven	Maryland	2025-03-01	2024-09-15	Account	High	Pending	Matthew Fisher	203.11	Neutral	Chatbot	86322	784.64	Cancelled
996769	6648	Anna Miller	kmejia@gmail.com	73	Kyrgyz Republic	Kylehaven	Kansas	2024-09-02	2024-09-22	Account	High	Pending	Andrea Morris	13.86	Dissatisfied	Phone	94961	150.59	Pending
415648	6194	Diana Bates	rcooper@hotmail.com	28	Eritrea	Andreaport	Kansas	2025-07-03	2025-07-05	Returns	High	Closed	Christopher Griffin	5.64	Very Satisfied	Chatbot	94360	238.51	Cancelled
541606	2535	Daniel Baldwin	cowens@gmail.com	61	Belize	Port Williamview	Louisiana	2025-02-10	2024-12-09	Shipping	Low	Pending	Samuel Dalton	40.67	Satisfied	In-Person	97965	418.03	Cancelled
631882	1929	Jordan Pineda	hannahdavis@simpson-reed.biz	54	Peru	Kyleshire	Wisconsin	2024-08-18	2024-10-04	Shipping	Medium	Open	Daniel Stewart	23.25	Very Satisfied	Web	69515	901.38	Cancelled
973964	8133	Michael Manning	yreese@hotmail.com	53	Madagascar	Pagefurt	Pennsylvania	2024-09-05	2024-09-07	Returns	Critical	Closed	Chris Kelly	19.64	Very Dissatisfied	Phone	77905	586.81	Cancelled
504610	2464	Pamela Wolfe	pwilliams@yahoo.com	45	Palestinian Territory	New Stephanie	Florida	2025-06-04	2024-09-14	Account	High	Pending	Jennifer Glass	28.77	Dissatisfied	Email	96769	703.39	Returned
701906	1059	Corey Herrera	brent72@gonzalez.biz	34	Uganda	Stephanieberg	Georgia	2024-08-07	2025-05-08	Billing	Low	Pending	Maria Dixon	5.38	Very Dissatisfied	Email	74348	204.9	Cancelled
467956	2716	Claire Matthews	gbrowning@yahoo.com	34	Paraguay	Willisberg	Tennessee	2024-07-31	2024-11-02	Returns	High	Escalated	Scott Dean	17.61	Satisfied	Email	58918	274.1	Pending
660047	1496	Ryan Wallace	thomas70@hotmail.com	50	Togo	Port Laura	Utah	2024-11-22	2025-01-20	Technical	Low	Pending	Leslie Taylor	5.6	Neutral	Phone	99229	496.14	Delivered
713494	2483	Maureen Taylor	ralphsimpson@martin.info	34	Kenya	Frankport	South Carolina	2024-08-22	2025-06-22	Technical	High	Open	David Delacruz	101.83	Very Satisfied	Chatbot	68435	599.26	Cancelled
527374	1312	Rebecca Heath	dennis27@hardy.com	68	Kazakhstan	Mariastad	West Virginia	2024-12-25	2025-04-19	Technical	Low	Pending	Richard Glover	11.85	Very Satisfied	Web	51907	232.19	Delivered
712632	3790	David Martin	keith83@owens.com	36	Tokelau	Taylorbury	Kentucky	2025-01-31	2024-07-31	Shipping	High	Open	Kimberly Lozano	40.48	Neutral	Chatbot	67418	115.62	Returned
343674	9241	Jessica Price	dianapowell@espinoza.com	29	Lesotho	Williamsborough	Arkansas	2025-02-24	2024-08-12	Account	Critical	Escalated	Chad Wallace	88.47	Satisfied	Web	61446	248.03	Delivered
453123	1599	Melissa Stewart	deborahwhite@cain.org	73	Croatia	Mariaborough	Wisconsin	2024-09-11	2024-11-19	Account	Critical	Pending	Claudia Lewis	3.93	Dissatisfied	In-Person	79656	394.7	Cancelled
815110	8894	Ralph Frank	becklydia@johnson-browning.biz	50	Saint Martin	New Lisa	Virginia	2024-10-14	2025-05-19	Returns	Medium	Open	Tina Mitchell	15.1	Satisfied	Web	54327	118.66	Returned
130052	1883	Benjamin Reilly	chad92@gmail.com	49	Nauru	New Jodi	North Dakota	2024-09-01	2024-09-25	Shipping	Medium	Open	Brian Baker	22.54	Satisfied	Chatbot	88804	760.9	Delivered
998001	4098	Linda Sullivan	bradthomas@hotmail.com	31	Spain	Port James	Missouri	2024-10-18	2024-10-31	Shipping	Low	Escalated	Sarah Roberson	12.32	Neutral	Chatbot	64741	357.72	Returned
393271	9351	Jessica Robinson	qpacheco@hale.com	55	Poland	East Johnside	Washington	2025-05-20	2025-01-14	Returns	Low	Escalated	James Savage	12.72	Neutral	Web	81054	712.53	Cancelled
735247	6427	Gregory Burke	muellerrobert@love.com	48	Kazakhstan	New Gloria	Mississippi	2024-09-11	2025-01-14	Billing	Medium	Closed	Ricky Guzman	14.86	Satisfied	In-Person	90518	623.76	Pending
803881	4288	Travis Santos	jeremy18@walker.info	66	Latvia	Port Kari	California	2024-12-20	2024-09-12	Billing	Low	Pending	Mrs. Cindy Greene DDS	18.66	Very Dissatisfied	Web	65746	436.99	Cancelled
829353	8813	Matthew Guzman	christina83@gmail.com	51	India	North Arthur	Massachusetts	2025-07-08	2025-05-12	Billing	High	Open	Sharon Whitehead MD	13.45	Very Satisfied	In-Person	98592	522.73	Pending
271022	6570	Kathleen Mills	matthew01@gmail.com	70	Aruba	Robertsfort	Montana	2024-11-24	2024-11-22	Returns	Low	Closed	Samantha Buck	33.7	Very Dissatisfied	Email	72105	458.17	Cancelled
832551	8841	Ronald Lee DDS	maria10@hubbard-watson.com	67	Haiti	Christianstad	Kansas	2024-11-13	2025-07-09	Account	Low	Pending	Jacob Graham	14.03	Satisfied	Phone	91014	569.74	Returned
442245	6759	Samuel Jones	elizabeth57@yahoo.com	68	Taiwan	South Victoria	Michigan	2024-12-12	2024-08-18	Technical	Critical	Escalated	Lisa Hunt	10.54	Satisfied	Email	67634	346.93	Returned
668082	1560	Mr. Michael Harris	watsonmathew@hotmail.com	20	Netherlands Antilles	Sydneystad	Missouri	2025-03-04	2024-09-16	Returns	Critical	Open	Kelli Baxter	14.98	Very Dissatisfied	Phone	78326	717.72	Cancelled
699738	7263	Casey Hoffman	hardydeanna@santiago.net	46	Netherlands	Thomasshire	Hawaii	2024-07-16	2024-12-21	Billing	Critical	Escalated	Michael Kramer	4.04	Very Dissatisfied	Email	70095	230.33	Cancelled
696752	5992	April Thompson	rbyrd@flores.biz	54	South Africa	Robertston	Indiana	2024-11-18	2024-10-13	Technical	Low	Escalated	Allison Stewart	76.82	Very Satisfied	Email	98171	892.27	Returned
209131	7461	Tyler Gibson	hallbrandon@hotmail.com	44	Ethiopia	New Jennifer	Arkansas	2024-12-14	2024-10-28	Billing	Critical	Pending	Debbie Delgado	3.8	Very Dissatisfied	Email	69501	840.91	Delivered
848491	2438	Donna Keller	danielwilliams@yahoo.com	58	Samoa	Riceshire	Montana	2025-06-14	2025-03-27	Shipping	High	Closed	Brian Murphy	22.25	Dissatisfied	In-Person	69919	63.54	Cancelled
787353	5807	Megan Smith	bsingleton@hotmail.com	62	Palau	South David	Wyoming	2024-08-18	2025-05-21	Technical	Medium	Escalated	Terri Robinson MD	9.21	Dissatisfied	Web	84352	59.89	Cancelled
321380	4016	John Williams	pierceeric@hotmail.com	66	Jordan	North Steve	Arkansas	2024-12-03	2024-09-22	Returns	Low	Escalated	Brandi Huerta	37.84	Very Dissatisfied	Web	56757	656.43	Returned
763723	7767	Emma Carter	walterhoffman@gmail.com	28	Afghanistan	Murrayborough	Kentucky	2024-07-21	2025-05-24	Technical	Low	Pending	Ann Stevens	19.23	Satisfied	Web	61255	107.55	Pending
972004	2878	Lauren Crawford	douglasbrown@smith.com	72	Lesotho	East Deborah	New York	2025-05-05	2024-12-28	Returns	Low	Open	Susan Good	5.96	Dissatisfied	Web	55604	492.12	Returned
701392	9314	Kelly Cooper	voliver@wilson-harrison.com	66	China	Derrickborough	Massachusetts	2025-01-28	2025-05-08	Shipping	Low	Escalated	Mrs. Nancy Rodriguez	6.29	Very Dissatisfied	In-Person	58273	225.23	Returned
380058	7387	Juan Cox	sharpchristopher@reed.org	54	Christmas Island	Port Colleen	Montana	2025-06-06	2024-12-13	Billing	Low	Closed	Caitlin Knight	14.55	Neutral	Web	83829	783.84	Returned
398799	9966	Hannah Smith	rachel44@conrad-huff.biz	45	Panama	South Kathryn	Tennessee	2024-12-23	2025-02-22	Billing	Low	Closed	Rachel Shaw	72.1	Neutral	Email	61801	919.58	Returned
230479	6475	Christopher Davis	judy76@stark.com	67	Mexico	North Jessicaland	New Jersey	2024-08-07	2024-11-25	Account	High	Escalated	Michael Rush	26.39	Very Dissatisfied	In-Person	69337	732.08	Delivered
166543	9790	Lauren Allen	stephenskathy@yahoo.com	39	Morocco	Codyview	North Carolina	2025-04-17	2024-10-23	Technical	Low	Pending	Christopher Hughes	8.19	Dissatisfied	Chatbot	63852	762.25	Pending
605415	7599	Madison Brown	amberlopez@gmail.com	67	Guadeloupe	West Danabury	Connecticut	2025-07-13	2025-07-15	Returns	Critical	Escalated	Andrea Dunlap	28.17	Dissatisfied	Web	90708	502.3	Returned
995423	3861	Crystal Osborn	krausejason@jordan.biz	74	Tunisia	Julietown	Virginia	2025-05-16	2024-12-21	Technical	High	Open	Michelle Carlson	42.52	Dissatisfied	Email	70274	567.82	Cancelled
769786	7321	Dustin Wright	laurasnyder@hotmail.com	58	Peru	South Franklinbury	Wisconsin	2025-04-23	2024-11-29	Account	High	Pending	Daniel Hunt	7.07	Satisfied	Email	76154	379.09	Returned
606995	6885	Sabrina Riley	sara56@morton-valdez.com	57	Liechtenstein	Deborahshire	Delaware	2025-05-31	2024-08-09	Technical	Low	Open	Linda Miller	17.63	Very Dissatisfied	In-Person	94499	961.09	Delivered
192817	4013	Jeffrey Miles	eallen@roberts-burton.com	47	Germany	Paulburgh	North Carolina	2025-04-29	2025-03-24	Technical	Critical	Closed	Nathan Obrien	3.31	Very Dissatisfied	Web	76351	794.44	Pending
460794	6944	Thomas Skinner	xunderwood@gmail.com	50	Niger	Lake Lisa	California	2025-06-07	2025-07-04	Account	High	Pending	Alexander Alvarez	46.23	Very Dissatisfied	Chatbot	97784	622.14	Returned
939485	7794	Melissa Williamson	combsshawn@parker-martinez.com	66	Kiribati	North Markstad	Kansas	2025-06-25	2024-08-28	Shipping	Low	Closed	Amanda Clark	13.18	Neutral	Phone	93708	585.47	Delivered
169847	8183	Debra Torres	christina34@cooper.org	27	Ecuador	Hernandezmouth	Michigan	2025-06-04	2024-07-26	Technical	High	Escalated	Mia Barnes	17.51	Neutral	Web	63419	604.91	Returned
530400	4758	Christopher Lindsey	erinspencer@le.biz	51	Rwanda	Ryanside	Nevada	2024-12-28	2025-02-26	Shipping	Medium	Pending	Charles Rodriguez	0.4	Neutral	In-Person	52551	326.21	Pending
258088	8282	Patrick Foster	gail60@hotmail.com	65	Israel	North Zacharyhaven	Utah	2024-09-25	2025-01-14	Billing	High	Escalated	Jose Clark	16.29	Very Dissatisfied	Phone	53611	317.3	Cancelled
121102	8874	Olivia Mcdaniel	william49@hogan.biz	73	Chile	Rodriguezfort	Alabama	2024-12-01	2025-05-14	Account	Low	Open	Christopher Frost	37.47	Very Satisfied	Chatbot	84729	482.69	Pending
408167	6655	Amanda Baker	sabrinabrennan@yahoo.com	42	Samoa	Scottburgh	Ohio	2025-03-27	2024-08-19	Shipping	Medium	Escalated	Brittany Faulkner	19.37	Dissatisfied	Phone	88448	177.95	Pending
547890	5414	Jeffrey Santiago	reedvictoria@gmail.com	73	Yemen	Frosttown	New York	2025-05-31	2025-04-27	Billing	High	Closed	Todd Nguyen	10.83	Very Satisfied	Email	81310	480.68	Returned
906136	3781	Natalie Mcfarland	rileymichael@lopez-crawford.net	29	Nepal	Munozborough	New Mexico	2025-02-13	2025-06-15	Billing	Low	Escalated	Jennifer Fisher	32.73	Neutral	Web	82160	292.02	Pending
535365	9307	Heather Romero	alison85@robinson-houston.biz	38	Norway	Lauriebury	South Dakota	2025-04-01	2024-12-24	Returns	High	Escalated	Shawn Rodriguez	19.85	Very Dissatisfied	Phone	57039	477.08	Delivered
224693	7337	Robin Wood	lisa24@buck-ford.net	28	Bouvet Island (Bouvetoya)	Davidshire	Idaho	2025-05-03	2024-11-03	Technical	Low	Closed	Shelly Jennings	2.43	Dissatisfied	Phone	73333	315.3	Cancelled
146336	8980	Lucas Perez	tina45@harmon.com	66	Tajikistan	Brandonchester	Maine	2024-10-31	2024-10-04	Shipping	High	Escalated	Judith Morgan	74.17	Satisfied	Phone	62346	870.37	Pending
734376	1700	April Wong	achen@gordon.com	34	Samoa	Mooreside	Hawaii	2025-06-11	2025-03-20	Billing	Low	Open	Jeffery Pittman	16.73	Satisfied	Email	51087	481.97	Delivered
744384	3521	Mr. Kelly Wells	garrisonmark@yahoo.com	30	Bouvet Island (Bouvetoya)	Port Franklin	Louisiana	2025-05-14	2025-06-02	Account	Medium	Closed	Jenna Brown	26.61	Satisfied	Chatbot	50459	297.2	Delivered
